State_Code,County,County_Seat,Latitude,Longitude
VA, Lancaster,Lancaster,37.760066,-76.44867
VA, Brunswick,Lawrenceville,36.7565,-77.853873
VA, Russell,Lebanon,36.899492,-82.078511
VA, Loudoun,Leesburg,39.106396,-77.559195
VA, Lexington,Lexington,37.782332,-79.44432
VA, Louisa,Louisa,38.016624,-77.999737
VA, Nelson,Lovingston,37.763884,-78.859696
VA, Lunenburg,Lunenburg,36.958465,-78.268238
VA, Page,Luray,38.664809,-78.455029
VA, Madison,Madison,38.379354,-78.258598
VA, Manassas,Manassas,38.746808,-77.482633
VA, Smyth,Marion,36.837393,-81.515664
VA, Martinsville,Martinsville,36.683527,-79.863647
VA, Mathews,Mathews,37.443256,-76.327722
VA, Highland,Monterey,38.411559,-79.580883
VA, Westmoreland,Montross,38.092416,-76.815885
VA, Craig,New Castle,37.500992,-80.111017
VA, New Kent,New Kent,37.509481,-76.986249
VA, Orange,Orange,38.247845,-78.113187
VA, Fluvanna,Palmyra,37.866371,-78.257592
VA, Giles,Pearisburg,37.328683,-80.727293
VA, Powhatan,Powhatan,37.542121,-77.927083
VA, Prince George,Prince George,37.220869,-77.268299
VA, Pulaski,Pulaski,37.05277,-80.761919
VA, Richmond City,Richmond,37.531399,-77.476009
VA, Franklin,Rocky Mount,37.004398,-79.884762
VA, Campbell,Rustburg,37.272189,-79.100105
VA, Salem,Salem,37.285333,-80.055241
VA, Middlesex,Saluda,37.605274,-76.593798
VA, Spotsylvania,Spotsylvania Courthouse,38.199387,-77.589014
VA, Stafford,Stafford Courthouse,38.414916,-77.415702
VA, Greene,Stanardsville,38.299056,-78.436826
VA, Staunton,Staunton,38.157978,-79.061876
VA, Patrick,Stuart,36.640363,-80.268642
VA, Suffolk,Suffolk,36.697157,-76.634781
VA, Surry,Surry,37.137071,-76.833275
VA, Sussex,Sussex,36.917359,-77.271869
VA, Essex,Tappahannock,37.912387,-76.866012
VA, Tazewell,Tazewell,37.128938,-81.506555
VA, Bath,Warm Springs,38.045035,-79.778705
VA, Fauquier,Warrenton,38.717817,-77.797316
VA, Richmond,Warsaw,37.960257,-76.761024
VA, Rappahannock,Washington,38.711733,-78.159959
VA, Williamsburg,Williamsburg,37.269481,-76.708193
VA, Winchester,Winchester,39.173869,-78.176356
VA, Wise,Wise,36.976692,-82.580655
VA, Shenandoah,Woodstock,38.872115,-78.51713
VA, Wythe,Wytheville,36.953385,-81.088438
VA, York,Yorktown,37.234015,-76.518202
VT, Bennington,Bennington,42.871243,-73.180181
VT, Chittenden,Burlington,44.491927,-73.238882
VT, Orange,Chelsea,43.991743,-72.451214
VT, Lamoille,Hyde Park,44.599081,-72.608364
VT, Addison,Middlebury,44.007904,-73.157609
VT, Washington,Montpelier,44.266448,-72.571524
VT, Windham,Newfane,42.987414,-72.655889
VT, Orleans,Newport,44.936689,-72.209558
VT, Rutland,Rutland,43.60967,-72.977788
VT, Franklin,St. Albans,44.811538,-73.084462
VT, Caledonia,St. Johnsbury,44.430445,-72.008582
VT, Windsor,Woodstock,43.62344,-72.513003
WA, Asotin,Asotin,46.333726,-117.039804
WA, Whatcom,Bellingham,48.753442,-122.470179
WA, Wahklakum,Cathlamet,46.205819,-123.384018
WA, Lewis,Chehalis,46.664176,-122.965425
WA, Whitman,Colfax,46.901602,-117.345271
WA, Stevens,Colville,48.545461,-117.898513
WA, Island,Coupeville,48.218795,-122.679466
WA, Lincoln,Davenport,47.655042,-118.15188
WA, Columbia,Dayton,46.316796,-117.976778
WA, Kittitas,Ellensburg,47.000168,-120.547936
WA, Grant,Ephrata,47.312275,-119.534343
WA, Snohomish,Everett,47.95113,-122.193002
WA, San Juan,Friday Harbor,48.533947,-123.018995
WA, Klickitat,Goldendale,45.819145,-120.823366
WA, Cowlitz,Kelso,46.116751,-122.886466
WA, Grays Harbor,Montesano,47.014726,-123.585711
WA, Skagit,Mount Vernon,48.417071,-122.311832
WA, Pend Oreille,Newport,48.17826,-117.054678
WA, Okanogan,Okanogan,48.367273,-119.578768
WA, Thurston,Olympia,47.040604,-122.895
WA, Franklin,Pasco,46.250289,-119.12907
WA, Garfield,Pomeroy,46.47376,-117.596541
WA,,Port Angeles,48.119236,-123.448013
WA, Kitsap,Port Orchard,47.538443,-122.632431
WA, Jefferson,Port Townsend,48.121762,-122.787876
WA, Benton,Prosser,46.206551,-119.765366
WA, Ferry,Republic,48.64882,-118.733024
WA, Adams,Ritzville,47.125328,-118.38092
WA, King,Seattle,47.619339,-122.351565
WA, Mason,Shelton,47.218912,-123.11119
WA, Pacific,South Bend,46.669889,-123.801846
WA, Spokane,Spokane,47.666935,-117.433322
WA, Skamania,Stevenson,45.694743,-121.896374
WA, Pierce,Tacoma,47.252199,-122.459832
WA, Clark,Vancouver,45.637156,-122.596567
WA, Walla Walla,Walla Walla,46.067006,-118.337033
WA, Douglas,Waterville,47.648019,-120.070682
WA, Chelan,Wenatchee,47.435985,-120.329266
WA, Yakima,Yakima,46.590938,-120.5494
WI, Buffalo,Alma,44.33981,-91.918498
WI, Langlade,Antigo,45.141269,-89.155225
WI, Outagamie,Appleton,44.277947,-88.388264
WI, Ashland,Ashland,46.58176,-90.871898
WI, Polk,Balsam Lake,45.462041,-92.447066
WI, Sauk,Baraboo,43.469408,-89.737289
WI, Barron,Barron,45.402192,-91.84435
WI, Jackson,Black River Falls,44.298452,-90.842787
WI, Calumet,Chilton,44.030188,-88.161667
WI, Chippewa,Chippewa Falls,44.934653,-91.389165
WI, Forest,Crandon,45.5678,-88.895537
WI, Lafayette,Darlington,42.676594,-90.120037
WI, Iowa,Dodgeville,42.966003,-90.129703
WI, Pepin,Durand,44.622188,-91.960151
WI, Vilas,Eagle River,45.924695,-89.257779
WI, Eau Claire,Eau Claire,44.81966,-91.494877
WI, Walworth,Elkhorn,42.671601,-88.536256
WI, Pierce,Ellsworth,44.736178,-92.480249
WI, Florence,Florence,45.92786,-88.235237
WI, Fond du Lac,Fond du Lac,43.772182,-88.440264
WI, Adams,Friendship,43.971746,-89.820016
WI, Burnett,Grantsburg,45.780318,-92.682516
WI, Brown,Green Bay,44.521542,-87.986568
WI, Green Lake,Green Lake,43.842785,-88.95579
WI, Sawyer,Hayward,46.008885,-91.483436
WI, St. Croix,Hudson,44.963882,-92.730253
WI, Iron,Hurley,46.444285,-90.211266
WI, Rock,Janesville,42.684698,-89.01317
WI, Jefferson,Jefferson,43.003955,-88.808473
WI, Dodge,Juneau,43.402904,-88.703256
WI, Kenosha,Kenosha,42.585882,-87.876398
WI, Menominee,Keshena,44.866782,-88.585289
WI, Kewaunee,Kewaunee,44.463574,-87.521699
WI, La Crosse,La Crosse,43.824685,-91.224616
WI, Rusk,Ladysmith,45.460974,-91.097573
WI, Grant,Lancaster,42.847348,-90.706484
WI, Dane,Madison,43.087815,-89.429856
WI, Manitowoc,Manitowoc,44.097981,-87.678945
WI, Marinette,Marinette,45.086794,-87.632443
WI, Juneau,Mauston,43.799976,-90.079554
WI, Taylor,Medford,45.135634,-90.342467
WI, Dunn,Menomonie,44.8892,-91.90957
WI, Lincoln,Merrill,45.180635,-89.700339
WI, Milwaukee,Milwaukee,43.063348,-87.966695
WI, Green,Monroe,42.602952,-89.638093
WI, Marquette,Montello,43.794357,-89.333183
WI, Clark,Neillsville,44.560316,-90.590781
WI, Oconto,Oconto,44.892663,-87.868509
WI, Winnebago,Oshkosh,44.023168,-88.56226
WI, Price,Phillips,45.694035,-90.40142
WI, Columbia,Portage,43.548951,-89.465866
WI, Ozaukee,Port Washington,43.38447,-87.885049
WI, Crawford,Prairie du Chien,43.043341,-91.137332
WI, Racine,Racine,42.725569,-87.814224
WI, Oneida,Rhinelander,45.636129,-89.425517
WI, Richland,Richland Center,43.340498,-90.38468
WI, Shawano,Shawano,44.777894,-88.586019
WI, Sheboygan,Sheboygan,43.741232,-87.731516
WI, Washburn,Shell Lake,45.72637,-91.910025
WI, Monroe,Sparta,43.938249,-90.812705
WI, Portage,Stevens Point,44.525481,-89.553718
WI, Door,Sturgeon Bay,44.822676,-87.369806
WI, Douglas,Superior,46.692119,-92.080356
WI, Vernon,Viroqua,43.560286,-90.885901
WI, Bayfield,Washburn,46.676651,-90.901287
WI, Waukesha,Waukesha,43.009084,-88.245062
WI, Waupaca,Waupaca,44.350048,-89.070003
WI, Marathon,Wausau,44.961766,-89.646538
WI, Waushara,Wautoma,44.067377,-89.291119
WI, Washington,West Bend,43.417492,-88.181685
WI, Trempealeau,Whitehall,44.360516,-91.337802
WI, Wood,Wisconsin Rapids,44.392923,-89.826749
WV, Webster,Addison,38.477704,-80.405301
WV, Morgan,Bath,39.624722,-78.227534
WV, Raleigh,Beckley,37.773148,-81.16155
WV, Upshur,Buckhannon,38.992734,-80.228243
WV, Kanawha,Charleston,38.348692,-81.632324
WV, Jefferson,Charles Town,39.26401,-77.881276
WV, Harrison,Clarksburg,39.270296,-80.361787
WV, Clay,Clay,38.461457,-81.08491
WV, Wirt,Elizabeth,39.062276,-81.397266
WV, Randolph,Elkins,38.923813,-79.854036
WV, Marion,Fairmont,39.476877,-80.149089
WV, Fayette,Fayetteville,38.061376,-81.108284
WV, Pendleton,Franklin,38.645266,-79.333342
WV, Gilmer,Glenville,38.940159,-80.833331
WV, Taylor,Grafton,39.340638,-80.016083
WV, Calhoun,Grantsville,38.92069,-81.093234
WV, Lincoln,Hamlin,38.27788,-82.102019
WV, Ritchie,Harrisville,39.211887,-81.048493
WV, Summers,Hinton,37.674595,-80.88113
WV, Cabell,Huntington,38.410651,-82.434689
WV, Preston,Kingwood,39.471953,-79.68225
WV, Greenbrier,Lewisburg,37.809397,-80.432601
WV, Logan,Logan,37.851894,-81.98813
WV, Boone,Madison,38.064192,-81.794917
WV, Pocahontas,Marlinton,38.224097,-80.087547
WV, Berkeley,Martinsburg,39.457769,-77.978212
WV, Tyler,Middlebourne,39.494888,-80.910576
WV, Hardy,Moorefield,39.067419,-78.962411
WV, Monongalia,Morgantown,39.637487,-79.946856
WV, Marshall,Moundsville,39.922132,-80.742115
WV, Hancock,New Cumberland,40.526958,-80.616868
WV, Wetzel,New Martinsville,39.645553,-80.86267
WV, Wood,Parkersburg,39.261278,-81.54335
WV, Tucker,Parsons,39.094489,-79.678486
WV, Grant,Petersburg,38.995684,-79.127692
WV, Barbour,Philippi,39.147291,-80.050381
WV, Wyoming,Pineville,37.584535,-81.536384
WV, Mason,Point Pleasant,38.850227,-82.131978
WV, Mercer,Princeton,37.368782,-81.096206
WV, Jackson,Ripley,38.820029,-81.708811
WV, Hampshire,Romney,39.345755,-78.75602
WV, Pleasants,St. Marys,39.394428,-81.203673
WV, Roane,Spencer,38.800148,-81.35273
WV, Nicholas,Summersville,38.287027,-80.841491
WV, Braxton,Sutton,38.667772,-80.713461
WV, Monroe,Union,37.590736,-80.540015
WV, Wayne,Wayne,38.229805,-82.441555
WV, McDowell,Welch,37.428132,-81.591454
WV, Brooke,Wellsburg,40.280882,-80.610647
WV, Lewis,Weston,39.038762,-80.462208
WV, Doddridge,West Union,39.296785,-80.77602
WV, Ohio,Wheeling,40.073753,-80.696027
WV, Mingo,Williamson,37.674102,-82.271077
WV, Putnam,Winfield,38.526653,-81.885482
WY, Big Horn,Basin,44.380564,-108.047094
WY, Johnson,Buffalo,44.338545,-106.715344
WY, Natrona,Casper,42.842101,-106.320524
WY, Laramie,Cheyenne,41.135259,-104.790749
WY, Park,Cody,44.523372,-109.05778
WY, Converse,Douglas,42.753809,-105.397419
WY, Uinta,Evanston,41.260088,-110.963739
WY, Campbell,Gillette,44.27258,-105.498936
WY, Sweetwater,Green River,41.512922,-109.470796
WY, Teton,Jackson,43.471936,-110.775267
WY, Lincoln,Kemmerer,41.778484,-110.552817
WY, Fremont,Lander,42.831276,-108.759894
WY, Albany,Laramie,41.305955,-105.608637
WY, Niobrara,Lusk,42.761259,-104.458403
WY, Weston,Newcastle,43.850271,-104.196487
WY, Sublette,Pinedale,42.867585,-109.870527
WY, Carbon,Rawlins,41.78513,-107.224653
WY, Sheridan,Sheridan,44.796219,-106.964166
WY, Crook,Sundance,44.404823,-104.366209
WY, Hot Springs,Thermopolis,43.647615,-108.214538
WY, Goshen,Torrington,42.06505,-104.173528
WY, Platte,Wheatland,42.051662,-104.959465
WY, Washakie,Worland,44.020402,-107.961653
AL,Chambers,La Fayette,32.89996907,-85.40175841
AR,Miller,Texarkana,33.43073684,-94.03489296
CO,Fremont,Canon City,38.44963059,-105.2255637
DC,District of Columbia,"Washington, D.C.",38.90778175,-77.03380207
FL,Hendry,LaBelle,26.76206637,-81.43725032
FL,Volusia,DeLand,29.02975469,-81.29551136
FL,Walton,Defuniak Springs,30.72251077,-86.1108665
GA,Echols,Statenville,30.70354929,-83.02797534
GA,Webster,Preston,32.06630624,-84.53800656
IL,La Salle,Ottawa,41.34555253,-88.84267405
IN,De Kalb,Decatur,33.77497511,-84.29573232
IN,Lagrange,LaGrange,41.64218553,-85.41335941
IN,La Porte,La Porte,41.61161503,-86.72122774
KS,Logan,Oakley,39.12733659,-100.848352
NC,Currituck,Currituck,36.44681968,-76.01415911
MS,Hancock,Bay St. Louis,30.3084564,-89.32349387
MO,Ste. Genevieve,Genevieve,37.97896262,-90.04177694
MO,St. Louis City,St. Louis,38.62547927,-90.20294992
NV,Carson City,Carson City,39.16277589,-119.7571009
NH,Carroll,Ossipee,43.6866097,-71.11223813
NJ,Burlington,Mount Holly,39.99303063,-74.78826036
NM,DeBaca,Fort Sumner,34.4716852,-104.244301
NM,Harding,Mosquero,35.7771736,-103.9570071
NY,Bronx,The Bronx,40.8448,-73.8648
NY,Hamilton,Lake Pleasant,43.4709,-74.4126
NY,Kings,Brooklyn,40.6782,-73.9442
NY,Queens,Queens,40.7282,-73.7949
NY,Rensselaer,Troy,42.7284,-73.6918
NY,Richmond,Staten Island,40.5795,-74.1502
OR,Wasco,The Dalles,45.59444946,-121.1803768
RI,Kent,East Greenwich,41.63231206,-71.51994324
RI,Washington,Wakefield-Peacedale,41.44182731,-71.49521072
SD,Buffalo,Gann Valley,44.03321965,-98.98527808
SD,Oglala Lakota County,Hot Springs,43.43235607,-103.4689976
SD,Todd,Winner,43.37689401,-99.85701083
TN,Moore,Lynchburg,35.2828997,-86.36449513
TN,Trousdale,Hartsville,36.39138623,-86.16540836
NC,Hyde,Swanquarter,35.40621504,-76.3282883
TX,Duval,San Diego,27.76406286,-98.23799287
TX,Parmer,Farwell,34.3836257,-103.0374518
VT,Essex,Guildhall,44.54170844,-71.65260041
VT,Grand Isle,North Hero,44.83175863,-73.27043464
VA,Albemarle,Charlottesville,38.02987936,-78.47247262
VA,Alleghany,Covington,37.79270682,-79.98827693
VA,Augusta,Staunton,38.14975897,-79.07286686
VA,Bedford/Bedford City,Bedford,37.33481247,-79.52522488
VA,Chesterfield,Chesterfield,37.37713304,-77.50562396
VA,Fairfax,Fairfax,38.84649625,-77.30507836
VA,Frederick,Winchester,39.18561662,-78.16678201
VA,Greensville,Emporia,36.68647274,-77.54055805
VA,Henrico,Richmond,37.54113245,-77.43867314
VA,Henry,Martinsville,36.69202922,-79.87151937
VA,Isle of Wight,Isle of Wight,36.90822434,-76.70599141
VA,James City,Williamsburg,37.27053281,-76.70943015
VA,Nottoway,Nottoway Court House,37.12994119,-78.077196
VA,Prince William,Manassas,38.75140496,-77.47287356
VA,Roanoke,Salem,37.29317562,-80.05353686
VA,Rockbridge,Lexington,37.78415659,-79.44135084
VA,Rockingham,Harrisonburg,38.44946127,-78.86689087
VA,Alexandria City,Alexandria,38.80514814,-77.04756479
VA,Bristol City,Bristol,36.59592118,-82.18693735
VA,Buena Vista City,Buena Vista City,37.7344817,-79.3502606
VA,Charlottesville City,Charlottesville City,38.02946317,-78.47186732
VA,Chesapeake City,Chesapeake City,36.76875134,-76.27440513
VA,Colonial Heights City,Colonial Heights City,37.24446982,-77.40861642
VA,Covington City,Covington City,37.79325746,-79.99145475
VA,Danville City,Danville City,36.58549169,-79.39309147
VA,Emporia City,Emporia City,36.68559163,-77.5396465
VA,Falls Church City,Falls Church City,38.88238134,-77.16676492
VA,Franklin City,Franklin City,36.67734368,-76.92358897
VA,Fredericksburg City,Fredericksburg City,38.30332422,-77.46225014
VA,Galax City,Galax City,36.66091678,-80.92308945
VA,Hampton City,Hampton City,37.03186377,-76.34225841
VA,Harrisonburg City,Harrisonburg City,38.45085201,-78.86912472
VA,Hopewell City,Hopewell City,37.3041455,-77.28683578
VA,Lexington City,Lexington City,37.78394065,-79.44227881
VA,Lynchburg City,Lynchburg City,37.41394756,-79.14847742
VA,Manassas City,Manassas City,38.75029183,-77.47231028
VA,Manassas Park City,Manassas Park City,38.78426684,-77.46582778
VA,Martinsville City,Martinsville City,36.69234792,-79.87176074
VA,Newport News City,Newport News City,37.08351221,-76.42732661
VA,Norfolk City,Norfolk City,36.85001142,-76.27543519
VA,Norton City,Norton City,36.95923744,-82.61959926
VA,Petersburg City,Petersburg City,37.22823771,-77.39880639
VA,Portsmouth City,Portsmouth City,36.83638795,-76.302875
VA,Radford City,Radford City,37.13141198,-80.57502857
VA,Roanoke City,Roanoke City,37.26997556,-79.93309325
VA,Salem City,Salem City,37.293785,-80.05353744
VA,Staunton City,Staunton City,38.14976412,-79.07245155
VA,Suffolk City,Suffolk City,36.72720617,-76.56864684
VA,Virginia Beach City,Virginia Beach City,36.85360306,-76.0154118
VA,Waynesboro City,Waynesboro City,38.06840085,-78.88972627
VA,Williamsburg City,Williamsburg City,37.27114237,-76.71149066
VA,Winchester City,Winchester City,39.18576914,-78.16402954
WA,Clallam,Port Angeles,48.11813114,-123.4411537
WA,Wahkiakum,Cathlamet,46.20307869,-123.3768805
WV,Mineral,Keyser,39.44088983,-78.97398552
VA,Poquoson,Poquoson,37.12393961,-76.34503003
